Area,Country,Month_abbr,Year,Rate,Visitor_Arrivals,Month
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Mar.,2021,0.002932551,36.0,3
Others,Others,Mar.,2021,0.218475073,2682.0,3
Southeast Asia & India,Philippines,Mar.,2021,0.017758227,218.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Mar.,2021,0.007494298,92.0,3
Southeast Asia & India,Singapore,Mar.,2021,0.004969045,61.0,3
East Asia,South Korea,Mar.,2021,0.159335288,1956.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Mar.,2021,0.00676116,83.0,3
East Asia,Taiwan,Mar.,2021,0.044965787,552.0,3
Southeast Asia & India,Thailand,Mar.,2021,0.011811665,145.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Mar.,2021,0.012789182,157.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Mar.,2021,0.044802867,550.0,3
Southeast Asia & India,Vietnam,Mar.,2021,0.018735745,230.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Apr.,2021,0.00875334,95.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Apr.,2021,0.009674744,105.0,4
East Asia,China,Apr.,2021,0.30139132,3271.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,France,Apr.,2021,0.011333272,123.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Apr.,2021,0.012807519,139.0,4
East Asia,Hong Kong,Apr.,2021,0.005436285,59.0,4
Southeast Asia & India,India,Apr.,2021,0.051137934,555.0,4
Southeast Asia & India,Indonesia,Apr.,2021,0.018243804,198.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Apr.,2021,0.008384778,91.0,4
Southeast Asia & India,Malaysia,Apr.,2021,0.00875334,95.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Apr.,2021,0.003593476,39.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Apr.,2021,0.007647655,83.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Apr.,2021,0.004054179,44.0,4
Others,Others,Apr.,2021,0.254123284,2758.0,4
Southeast Asia & India,Philippines,Apr.,2021,0.019533769,212.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Apr.,2021,0.012162536,132.0,4
Southeast Asia & India,Singapore,Apr.,2021,0.003685617,40.0,4
East Asia,South Korea,Apr.,2021,0.099143094,1076.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Apr.,2021,0.007279093,79.0,4
East Asia,Taiwan,Apr.,2021,0.037316871,405.0,4
Southeast Asia & India,Thailand,Apr.,2021,0.014189625,154.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Apr.,2021,0.017045978,185.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Apr.,2021,0.053717866,583.0,4
Southeast Asia & India,Vietnam,Apr.,2021,0.03059062,332.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,May,2021,0.008470354,85.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,May,2021,0.006278027,63.0,5
East Asia,China,May,2021,0.181664175,1823.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,France,May,2021,0.020827105,209.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,May,2021,0.021624315,217.0,5
East Asia,Hong Kong,May,2021,0.006477329,65.0,5
Southeast Asia & India,India,May,2021,0.04573991,459.0,5
Southeast Asia & India,Indonesia,May,2021,0.030393622,305.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,May,2021,0.009367215,94.0,5
Southeast Asia & India,Malaysia,May,2021,0.014549078,146.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,May,2021,0.003687095,37.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,May,2021,0.008470354,85.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,May,2021,0.005979073,60.0,5
Others,Others,May,2021,0.231190832,2320.0,5
Southeast Asia & India,Philippines,May,2021,0.062182362,624.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,May,2021,0.015944195,160.0,5
Southeast Asia & India,Singapore,May,2021,0.003687095,37.0,5
East Asia,South Korea,May,2021,0.09466866,950.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,May,2021,0.015744893,158.0,5
East Asia,Taiwan,May,2021,0.032585949,327.0,5
Southeast Asia & India,Thailand,May,2021,0.023418037,235.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,May,2021,0.019232686,193.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,United States,May,2021,0.095465869,958.0,5
Southeast Asia & India,Vietnam,May,2021,0.042351769,425.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jun.,2021,0.012539185,116.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jun.,2021,0.011890606,110.0,6
East Asia,China,Jun.,2021,0.213274241,1973.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jun.,2021,0.021078802,195.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jun.,2021,0.019781645,183.0,6
East Asia,Hong Kong,Jun.,2021,0.00572911,53.0,6
Southeast Asia & India,India,Jun.,2021,0.007350557,68.0,6
Southeast Asia & India,Indonesia,Jun.,2021,0.051021511,472.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jun.,2021,0.010917739,101.0,6
Southeast Asia & India,Malaysia,Jun.,2021,0.011458221,106.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jun.,2021,0.008972003,83.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jun.,2021,0.012322992,114.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jun.,2021,0.008539617,79.0,6
Others,Others,Jun.,2021,0.186250135,1723.0,6
Southeast Asia & India,Philippines,Jun.,2021,0.042373797,392.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jun.,2021,0.015673981,145.0,6
Southeast Asia & India,Singapore,Jun.,2021,0.004323857,40.0,6
East Asia,South Korea,Jun.,2021,0.090260512,835.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jun.,2021,0.011674414,108.0,6
East Asia,Taiwan,Jun.,2021,0.032428927,300.0,6
Southeast Asia & India,Thailand,Jun.,2021,0.015025403,139.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jun.,2021,0.036536591,338.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jun.,2021,0.125608042,1162.0,6
Southeast Asia & India,Vietnam,Jun.,2021,0.044968112,416.0,6
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jul.,2021,0.030751151,1570.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jul.,2021,0.030261483,1545.0,7
East Asia,China,Jul.,2021,0.076995397,3931.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jul.,2021,0.049260601,2515.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jul.,2021,0.042601116,2175.0,7
East Asia,Hong Kong,Jul.,2021,0.00495544,253.0,7
Southeast Asia & India,India,Jul.,2021,0.007364607,376.0,7
Southeast Asia & India,Indonesia,Jul.,2021,0.007051219,360.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jul.,2021,0.033845853,1728.0,7
Southeast Asia & India,Malaysia,Jul.,2021,0.004563706,233.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jul.,2021,0.009342866,477.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jul.,2021,0.01935168,988.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jul.,2021,0.032768583,1673.0,7
Others,Others,Jul.,2021,0.340730585,17396.0,7
Southeast Asia & India,Philippines,Jul.,2021,0.009695427,495.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jul.,2021,0.023445304,1197.0,7
Southeast Asia & India,Singapore,Jul.,2021,0.003368916,172.0,7
East Asia,South Korea,Jul.,2021,0.03541279,1808.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jul.,2021,0.02806777,1433.0,7
East Asia,Taiwan,Jul.,2021,0.010753109,549.0,7
Southeast Asia & India,Thailand,Jul.,2021,0.004563706,233.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jul.,2021,0.066986583,3420.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jul.,2021,0.120242875,6139.0,7
Southeast Asia & India,Vietnam,Jul.,2021,0.007619234,389.0,7
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Aug.,2021,0.02021917,524.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Aug.,2021,0.020566445,533.0,8
East Asia,China,Aug.,2021,0.092452539,2396.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,France,Aug.,2021,0.069532335,1802.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Aug.,2021,0.037042754,960.0,8
East Asia,Hong Kong,Aug.,2021,0.004746103,123.0,8
Southeast Asia & India,India,Aug.,2021,0.011189998,290.0,8
Southeast Asia & India,Indonesia,Aug.,2021,0.022495756,583.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Aug.,2021,0.023035962,597.0,8
Southeast Asia & India,Malaysia,Aug.,2021,0.007022689,182.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Aug.,2021,0.008681895,225.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Aug.,2021,0.026238617,680.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Aug.,2021,0.022457169,582.0,8
Others,Others,Aug.,2021,0.294181201,7624.0,8
Southeast Asia & India,Philippines,Aug.,2021,0.013891033,360.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Aug.,2021,0.030020065,778.0,8
Southeast Asia & India,Singapore,Aug.,2021,0.003549931,92.0,8
East Asia,South Korea,Aug.,2021,0.063551474,1647.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Aug.,2021,0.022187066,575.0,8
East Asia,Taiwan,Aug.,2021,0.01493286,387.0,8
Southeast Asia & India,Thailand,Aug.,2021,0.010495447,272.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Aug.,2021,0.050432165,1307.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Aug.,2021,0.115025467,2981.0,8
Southeast Asia & India,Vietnam,Aug.,2021,0.01605186,416.0,8
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Sep.,2021,0.006828442,121.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Sep.,2021,0.01241535,220.0,9
East Asia,China,Sep.,2021,0.223476298,3960.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,France,Sep.,2021,0.02731377,484.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Sep.,2021,0.018002257,319.0,9
East Asia,Hong Kong,Sep.,2021,0.006772009,120.0,9
Southeast Asia & India,India,Sep.,2021,0.02782167,493.0,9
Southeast Asia & India,Indonesia,Sep.,2021,0.029232506,518.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Sep.,2021,0.01241535,220.0,9
Southeast Asia & India,Malaysia,Sep.,2021,0.013036117,231.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Sep.,2021,0.001354402,24.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Sep.,2021,0.015124153,268.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Sep.,2021,0.008239278,146.0,9
Others,Others,Sep.,2021,0.226580135,4015.0,9
Southeast Asia & India,Philippines,Sep.,2021,0.024887133,441.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Sep.,2021,0.013036117,231.0,9
Southeast Asia & India,Singapore,Sep.,2021,0.003950339,70.0,9
East Asia,South Korea,Sep.,2021,0.125507901,2224.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Sep.,2021,0.007110609,126.0,9
East Asia,Taiwan,Sep.,2021,0.022009029,390.0,9
Southeast Asia & India,Thailand,Sep.,2021,0.008634312,153.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Sep.,2021,0.015632054,277.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Sep.,2021,0.093510158,1657.0,9
Southeast Asia & India,Vietnam,Sep.,2021,0.057110609,1012.0,9
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Oct.,2021,0.012843124,284.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Oct.,2021,0.013657125,302.0,10
East Asia,China,Oct.,2021,0.18129607,4009.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,France,Oct.,2021,0.019129019,423.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Oct.,2021,0.015918238,352.0,10
East Asia,Hong Kong,Oct.,2021,0.006512007,144.0,10
Southeast Asia & India,India,Oct.,2021,0.067245512,1487.0,10
Southeast Asia & India,Indonesia,Oct.,2021,0.020530909,454.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Oct.,2021,0.010310677,228.0,10
Southeast Asia & India,Malaysia,Oct.,2021,0.010717677,237.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Oct.,2021,0.002125447,47.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Oct.,2021,0.00877312,194.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Oct.,2021,0.008682675,192.0,10
Others,Others,Oct.,2021,0.290326957,6420.0,10
Southeast Asia & India,Philippines,Oct.,2021,0.039207706,867.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Oct.,2021,0.015646905,346.0,10
Southeast Asia & India,Singapore,Oct.,2021,0.00298467,66.0,10
East Asia,South Korea,Oct.,2021,0.086871976,1921.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Oct.,2021,0.005878895,130.0,10
East Asia,Taiwan,Oct.,2021,0.019219464,425.0,10
Southeast Asia & India,Thailand,Oct.,2021,0.008818342,195.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Oct.,2021,0.016280016,360.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Oct.,2021,0.092027314,2035.0,10
Southeast Asia & India,Vietnam,Oct.,2021,0.044996156,995.0,10
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Nov.,2021,0.007736196,160.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Nov.,2021,0.017454792,361.0,11
East Asia,China,Nov.,2021,0.154192051,3189.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,France,Nov.,2021,0.016874577,349.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Nov.,2021,0.013199884,273.0,11
East Asia,Hong Kong,Nov.,2021,0.005028527,104.0,11
Southeast Asia & India,India,Nov.,2021,0.075959772,1571.0,11
Southeast Asia & India,Indonesia,Nov.,2021,0.033265642,688.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Nov.,2021,0.007639493,158.0,11
Southeast Asia & India,Malaysia,Nov.,2021,0.006285659,130.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Nov.,2021,0.002465912,51.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Nov.,2021,0.006382361,132.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Nov.,2021,0.005705444,118.0,11
Others,Others,Nov.,2021,0.287979886,5956.0,11
Southeast Asia & India,Philippines,Nov.,2021,0.026303065,544.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Nov.,2021,0.012813074,265.0,11
Southeast Asia & India,Singapore,Nov.,2021,0.004593366,95.0,11
East Asia,South Korea,Nov.,2021,0.097717822,2021.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Nov.,2021,0.004206556,87.0,11
East Asia,Taiwan,Nov.,2021,0.018856977,390.0,11
Southeast Asia & India,Thailand,Nov.,2021,0.011991103,248.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Nov.,2021,0.026399768,546.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Nov.,2021,0.069238952,1432.0,11
Southeast Asia & India,Vietnam,Nov.,2021,0.087709119,1814.0,11
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Dec.,2021,0.010261503,124.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Dec.,2021,0.008440914,102.0,12
East Asia,China,Dec.,2021,0.145978153,1764.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,France,Dec.,2021,0.016881827,204.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Dec.,2021,0.008027143,97.0,12
East Asia,Hong Kong,Dec.,2021,0.006041046,73.0,12
Southeast Asia & India,India,Dec.,2021,0.10286329,1243.0,12
Southeast Asia & India,Indonesia,Dec.,2021,0.021681562,262.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Dec.,2021,0.006041046,73.0,12
Southeast Asia & India,Malaysia,Dec.,2021,0.004799735,58.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Dec.,2021,0.003227408,39.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Dec.,2021,0.007034095,85.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Dec.,2021,0.004468719,54.0,12
Others,Others,Dec.,2021,0.371565707,4490.0,12
Southeast Asia & India,Philippines,Dec.,2021,0.019695465,238.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Dec.,2021,0.006868587,83.0,12
Southeast Asia & India,Singapore,Dec.,2021,0.004220457,51.0,12
East Asia,South Korea,Dec.,2021,0.088050314,1064.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Dec.,2021,0.005130751,62.0,12
East Asia,Taiwan,Dec.,2021,0.022840119,276.0,12
Southeast Asia & India,Thailand,Dec.,2021,0.014316452,173.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Dec.,2021,0.015061238,182.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Dec.,2021,0.079112877,956.0,12
Southeast Asia & India,Vietnam,Dec.,2021,0.027391592,331.0,12
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Jan.,2022,0.012383204,220.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Jan.,2022,0.012552066,223.0,1
East Asia,China,Jan.,2022,0.083868063,1490.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,France,Jan.,2022,0.038050208,676.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Jan.,2022,0.018856242,335.0,1
East Asia,Hong Kong,Jan.,2022,0.003996398,71.0,1
Southeast Asia & India,India,Jan.,2022,0.115839243,2058.0,1
Southeast Asia & India,Indonesia,Jan.,2022,0.027243049,484.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Jan.,2022,0.014184397,252.0,1
Southeast Asia & India,Malaysia,Jan.,2022,0.009625127,171.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Jan.,2022,0.006191602,110.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Jan.,2022,0.009062254,161.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Jan.,2022,0.010131712,180.0,1
Others,Others,Jan.,2022,0.280535855,4984.0,1
Southeast Asia & India,Philippines,Jan.,2022,0.0535855,952.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Jan.,2022,0.012383204,220.0,1
Southeast Asia & India,Singapore,Jan.,2022,0.004052685,72.0,1
East Asia,South Korea,Jan.,2022,0.071147135,1264.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Jan.,2022,0.016942474,301.0,1
East Asia,Taiwan,Jan.,2022,0.027693347,492.0,1
Southeast Asia & India,Thailand,Jan.,2022,0.020038275,356.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Jan.,2022,0.027299336,485.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Jan.,2022,0.100472813,1785.0,1
Southeast Asia & India,Vietnam,Jan.,2022,0.023865811,424.0,1
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Feb.,2022,0.008014833,134.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Feb.,2022,0.006041031,101.0,2
East Asia,China,Feb.,2022,0.141096956,2359.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,France,Feb.,2022,0.008373707,140.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Feb.,2022,0.004844787,81.0,2
East Asia,Hong Kong,Feb.,2022,0.004186853,70.0,2
Southeast Asia & India,India,Feb.,2022,0.099288235,1660.0,2
Southeast Asia & India,Indonesia,Feb.,2022,0.03223877,539.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Feb.,2022,0.002751361,46.0,2
Southeast Asia & India,Malaysia,Feb.,2022,0.006519529,109.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Feb.,2022,0.001315868,22.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Feb.,2022,0.004605539,77.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Feb.,2022,0.002631736,44.0,2
Others,Others,Feb.,2022,0.306657097,5127.0,2
Southeast Asia & India,Philippines,Feb.,2022,0.056941205,952.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Feb.,2022,0.006698965,112.0,2
Southeast Asia & India,Singapore,Feb.,2022,0.005143848,86.0,2
East Asia,South Korea,Feb.,2022,0.054608529,913.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Feb.,2022,0.003170046,53.0,2
East Asia,Taiwan,Feb.,2022,0.035947126,601.0,2
Southeast Asia & India,Thailand,Feb.,2022,0.00819427,137.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Feb.,2022,0.008852204,148.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Feb.,2022,0.035588253,595.0,2
Southeast Asia & India,Vietnam,Feb.,2022,0.156289252,2613.0,2
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Mar.,2022,0.009255758,612.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Mar.,2022,0.005474811,362.0,3
East Asia,China,Mar.,2022,0.148198001,9799.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,France,Mar.,2022,0.012628363,835.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Mar.,2022,0.010798385,714.0,3
East Asia,Hong Kong,Mar.,2022,0.007380409,488.0,3
Southeast Asia & India,India,Mar.,2022,0.034467113,2279.0,3
Southeast Asia & India,Indonesia,Mar.,2022,0.082969102,5486.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Mar.,2022,0.005958773,394.0,3
Southeast Asia & India,Malaysia,Mar.,2022,0.008605435,569.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Mar.,2022,0.002495425,165.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Mar.,2022,0.004476641,296.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Mar.,2022,0.005232831,346.0,3
Others,Others,Mar.,2022,0.197713283,13073.0,3
Southeast Asia & India,Philippines,Mar.,2022,0.063686272,4211.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Mar.,2022,0.008439074,558.0,3
Southeast Asia & India,Singapore,Mar.,2022,0.004446394,294.0,3
East Asia,South Korea,Mar.,2022,0.101238638,6694.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Mar.,2022,0.003962433,262.0,3
East Asia,Taiwan,Mar.,2022,0.037219643,2461.0,3
Southeast Asia & India,Thailand,Mar.,2022,0.032743001,2165.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Mar.,2022,0.01153945,763.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Mar.,2022,0.048380998,3199.0,3
Southeast Asia & India,Vietnam,Mar.,2022,0.152689766,10096.0,3
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,Apr.,2022,0.008018746,1119.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,Apr.,2022,0.005095021,711.0,4
East Asia,China,Apr.,2022,0.160310431,22371.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,France,Apr.,2022,0.012432998,1735.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,Apr.,2022,0.011816723,1649.0,4
East Asia,Hong Kong,Apr.,2022,0.009459111,1320.0,4
Southeast Asia & India,India,Apr.,2022,0.026148709,3649.0,4
Southeast Asia & India,Indonesia,Apr.,2022,0.083598475,11666.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,Apr.,2022,0.005732794,800.0,4
Southeast Asia & India,Malaysia,Apr.,2022,0.007839596,1094.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,Apr.,2022,0.00155502,217.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,Apr.,2022,0.003131539,437.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,Apr.,2022,0.004808381,671.0,4
Others,Others,Apr.,2022,0.22549947,31468.0,4
Southeast Asia & India,Philippines,Apr.,2022,0.060803451,8485.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,Apr.,2022,0.005381661,751.0,4
Southeast Asia & India,Singapore,Apr.,2022,0.004278098,597.0,4
East Asia,South Korea,Apr.,2022,0.055170981,7699.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Spain,Apr.,2022,0.003181701,444.0,4
East Asia,Taiwan,Apr.,2022,0.020337088,2838.0,4
Southeast Asia & India,Thailand,Apr.,2022,0.022881016,3193.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United Kingdom,Apr.,2022,0.011537249,1610.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,United States,Apr.,2022,0.037363488,5214.0,4
Southeast Asia & India,Vietnam,Apr.,2022,0.213618253,29810.0,4
Europe & Nordic Countries & Americas & Australia & Middle East,Australia,May,2022,0.010221291,1503.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Canada,May,2022,0.006453763,949.0,5
East Asia,China,May,2022,0.119982863,17643.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,France,May,2022,0.013655591,2008.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Germany,May,2022,0.015240129,2241.0,5
East Asia,Hong Kong,May,2022,0.005059641,744.0,5
Southeast Asia & India,India,May,2022,0.030609469,4501.0,5
Southeast Asia & India,Indonesia,May,2022,0.059301171,8720.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Italy,May,2022,0.006100132,897.0,5
Southeast Asia & India,Malaysia,May,2022,0.01112577,1636.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Mexico,May,2022,0.001557336,229.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Middle East,May,2022,0.004284374,630.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Nordic Countries,May,2022,0.006596575,970.0,5
Others,Others,May,2022,0.22419515,32967.0,5
Southeast Asia & India,Philippines,May,2022,0.045557173,6699.0,5
Europe & Nordic Countries & Americas & Australia & Middle East,Russia,May,2022,0.002427812,357.0,5
Southeast Asia & India,Singapore,May,2022,0.008262721,1215.0,5
